t,S,energy,utility,avg_A,avg_centrality,composite_score,eta,lambda,gate_topk,malicious_count
89,0.9972000666494075,1213.5720723914574,-4.463874259112151,0.0018962063631116522,0.7404312623880047,0.49808625247760097,0.011931220241074392,0.007315906515628197,16.652202707517134,40
90,0.9971638353806371,1198.9696213656412,-4.398199460764748,0.0018733900333838143,0.7361459840320049,0.497229196806401,0.011931220241074392,0.007315906515628197,16.652202707517134,40
91,0.9972078460740329,1206.335711995589,-4.431302857906117,0.001884899549993108,0.737032818922492,0.4974065637844984,0.011931220241074392,0.007315906515628197,16.652202707517134,40
92,0.9973043746094409,1205.375600245473,-4.4268858264951865,0.0018833993753835515,0.7403073524549814,0.49806147049099625,0.011931220241074392,0.007315906515628197,16.652202707517134,40
93,0.997110999356461,1203.3575939070304,-4.417998173225175,0.001880246240479735,0.7337727533563045,0.4967545506712609,0.011931220241074392,0.007315906515628197,16.652202707517134,40
94,0.9969595871028498,1203.1540841668793,-4.417233791648107,0.001879928256510749,0.7407249892337578,0.4981449978467516,0.011931220241074392,0.007315906515628197,16.652202707517134,40
95,0.9968428290660004,1192.8840442615665,-4.371135370111048,0.0018638813191586977,0.7459322259827453,0.4991864451965491,0.011931220241074392,0.007315906515628197,16.652202707517134,40
96,0.997004374697155,1190.0468965292857,-4.3582066596846305,0.001859448275827009,0.7541794194707453,0.500835883894149,0.011931220241074392,0.007315906515628197,16.652202707517134,40
97,0.9970082612719948,1193.7339686597998,-4.374794597697104,0.001865209326030937,0.743005917700061,0.49860118354001215,0.011931220241074392,0.007315906515628197,16.652202707517134,40
98,0.9970170768713764,1192.0280400028046,-4.367109103141244,0.001862543812504382,0.7393732989528194,0.4978746597905639,0.011931220241074392,0.007315906515628197,16.652202707517134,40
99,0.996987989872202,1182.357490892572,-4.323620719144372,0.0018474335795196437,0.7363603473776105,0.49727206947552205,0.011931220241074392,0.007315906515628197,16.652202707517134,40
100,0.9972641702688082,838.8249826023601,-2.777448251441812,0.0013106640353161877,0.18473306044135007,0.38694661208826997,0.005965610120537196,0.005066958661323884,12.321555105967828,40
101,0.9973201676046964,834.0973327784252,-2.7561178298982165,0.0013032770824662895,0.184981930579852,0.38699638611597037,0.005965610120537196,0.005066958661323884,12.321555105967828,40
102,0.997427602014108,828.959067019234,-2.7328881995724448,0.0012952485422175531,0.184659554903067,0.38693191098061336,0.005965610120537196,0.005066958661323884,12.321555105967828,40
103,0.9973452638256861,829.5498187539879,-2.735628920567259,0.0012961715918031061,0.1847850160328963,0.3869570032065792,0.005965610120537196,0.005066958661323884,12.321555105967828,40
104,0.9973334684940709,826.4677111842461,-2.7217712318350364,0.0012913557987253846,0.1859423664109247,0.3871884732821849,0.005965610120537196,0.005066958661323884,12.321555105967828,40
105,0.9974403047688464,827.9442914468757,-2.728309006742094,0.0012936629553857433,0.2079861520662581,0.3915972304132516,0.005965610120537196,0.005066958661323884,12.321555105967828,40
106,0.9973974994357763,823.2063087179911,-2.7070308897951834,0.001286259857371861,0.1766700948181417,0.3853340189636283,0.005965610120537196,0.005066958661323884,12.321555105967828,40
107,0.9974552553456033,822.9842577925386,-2.7059739047208202,0.0012859129028008416,0.1793897872723269,0.38587795745446535,0.005965610120537196,0.005066958661323884,12.321555105967828,40
108,0.997504901447886,817.7555637394813,-2.68239513537978,0.0012777430683429396,0.18495921489148975,0.3869918429782979,0.005965610120537196,0.005066958661323884,12.321555105967828,40
109,0.9974605608774165,817.8535652864423,-2.6828804829115738,0.001277896195760066,0.18478125942162202,0.38695625188432436,0.005965610120537196,0.005066958661323884,12.321555105967828,40
110,0.9974575323714675,813.7211992965908,-2.664287864463191,0.001271439373900923,0.18517920597446938,0.38703584119489387,0.005965610120537196,0.005066958661323884,12.321555105967828,40
111,0.9974713427864325,811.976191656502,-2.656421519667826,0.0012687127994632844,0.1853964448056199,0.387079288961124,0.005965610120537196,0.005066958661323884,12.321555105967828,40
112,0.9974826220292354,813.5026360290391,-2.6632792401014402,0.0012710978687953736,0.18520776907278624,0.38704155381455724,0.005965610120537196,0.005066958661323884,12.321555105967828,40
113,0.9975507099339799,810.8552188777547,-2.651297775015916,0.0012669612794964917,0.18554961674481582,0.38710992334896316,0.005965610120537196,0.005066958661323884,12.321555105967828,40
114,0.9974726976788393,803.6448765071837,-2.618929246603487,0.0012556951195424745,0.18571694315958318,0.3871433886319166,0.005965610120537196,0.005066958661323884,12.321555105967828,40
115,0.997596203799193,807.0962166253004,-2.6343367710146586,0.0012610878384770319,0.18840201265584341,0.38768040253116864,0.005965610120537196,0.005066958661323884,12.321555105967828,40
116,0.9976277446664139,804.4146595894408,-2.6222382234860695,0.0012568979056085013,0.18525537320477006,0.387051074640954,0.005965610120537196,0.005066958661323884,12.321555105967828,40
117,0.9977886690152968,802.924218421335,-2.6153703138807103,0.001254569091283336,0.18536269424348467,0.3870725388486969,0.005965610120537196,0.005066958661323884,12.321555105967828,40
118,0.9979181316412762,794.3981019944147,-2.5768733273335895,0.0012412470343662729,0.18617022390414206,0.3872340447808284,0.005965610120537196,0.005066958661323884,12.321555105967828,40
119,0.9980055886492226,794.7104958840864,-2.578191642829166,0.001241735149818885,0.18474116890851314,0.3869482337817026,0.005965610120537196,0.005066958661323884,12.321555105967828,40
120,0.9979974930282101,792.5829782258302,-2.5686259089880257,0.0012384109034778597,0.18458469179639286,0.38691693835927854,0.005965610120537196,0.005066958661323884,12.321555105967828,40
