t,S,energy,utility,avg_A,avg_centrality,composite_score,eta,lambda,gate_topk,malicious_count
162,0.9982232826318956,301.7094090367957,-0.3594690580336849,0.00047142095161999326,0.1738335703588303,0.38476671407176605,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
163,0.9982742511431201,296.92426808268004,-0.33788495522894013,0.0004639441688791876,0.17371151976958812,0.3847423039539176,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
164,0.9983055428395059,292.4392786202902,-0.31767121095179995,0.0004569363728442035,0.17362505457931046,0.3847250109158621,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
165,0.99818672357492,292.72745919803083,-0.3190868428162186,0.0004573866549969232,0.17368827121258473,0.38473765424251694,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
166,0.9982195385203342,289.81890036161,-0.3059655131069109,0.00045284203181501564,0.17360539352962817,0.3847210787059256,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
167,0.9981752208313531,285.73655406150783,-0.2876392724454321,0.000446463365721106,0.17377103158845178,0.3847542063176903,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
168,0.9981854005445574,280.9059581812983,-0.2658914112712847,0.00043891555965827855,0.173920387684097,0.38478407753681937,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
169,0.9981518664846092,276.16167517742804,-0.2445756718138168,0.0004315026174647313,0.17405518909114157,0.3848110378182283,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
170,0.9982044151461711,272.0853781023712,-0.2261797863144992,0.000425133403284955,0.17412540306311292,0.38482508061262255,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
171,0.9982534523598021,269.7202579237214,-0.2154877082969442,0.0004214379030058147,0.1740145898817046,0.3848029179763409,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
172,0.998325727381792,266.47772782860653,-0.2008240478469372,0.00041637144973219773,0.17406566645038207,0.3848131332900764,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
173,0.998344369863763,262.5169683545672,-0.18298198773178942,0.0004101827630540113,0.17413289889300007,0.3848265797786,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
174,0.9983607070452941,258.3841494221151,-0.1643679653542237,0.00040372523347205486,0.1740402997644819,0.38480805995289635,0.0027917826603637503,0.015207500468456463,3.6582144196427286,40
175,0.9983251775118809,132.00137803166504,0.4043189763693883,0.00020625215317447663,0.16013267280315843,0.3820265345606317,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
176,0.9982247158976166,129.2624841679499,0.4165435371418421,0.00020197263151242173,0.16023232766417647,0.3820464655328353,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
177,0.9981973404049518,126.71284175016174,0.427989552529224,0.00019798881523462773,0.1603687459397489,0.3820737491879498,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
178,0.9983001060089793,124.74462168685399,0.4369493084181364,0.00019491347138570937,0.16026545311655202,0.3820530906233104,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
179,0.9981915728816569,124.00213086649433,0.44018198398243247,0.00019375332947889738,0.16016024500982326,0.38203204900196464,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
180,0.9981725127177529,120.93965992503847,0.45394404305507985,0.0001889682186328726,0.16009229181067763,0.3820184583621355,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
181,0.9980604810379586,119.43411687576042,0.46060695509703675,0.00018661580761837566,0.15932918311352856,0.3818658366227057,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
182,0.998281249116168,118.52273066170588,0.4649289611384916,0.00018519176665891544,0.15956294451996375,0.3819125889039927,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
183,0.9982195925231935,117.4447023939721,0.46971843175031913,0.00018350734749058138,0.15970749182734195,0.38194149836546837,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
184,0.9982030491211018,115.12264602898884,0.4801511419906521,0.00017987913442029505,0.1595066499279437,0.38190132998558873,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
185,0.9983380268088556,114.0436626851102,0.4851415447258598,0.00017819322294548468,0.15966364017836784,0.3819327280356736,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
186,0.9983311305360127,110.96625686426219,0.49898297464683294,0.00017338477635040966,0.1597434909255383,0.3819486981851076,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
187,0.9982907066075705,109.91584663890764,0.5036693967324861,0.0001717435103732932,0.1598967331844064,0.38197934663688127,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
188,0.9981781014251762,110.01737442401244,0.5030999165171202,0.00017190214753751946,0.15987366340067558,0.3819747326801351,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
189,0.9984103470197776,107.4773408415412,0.5147623132328423,0.00016793334506490814,0.15978134640084155,0.3819562692801683,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
190,0.9983050588263478,106.38684448672338,0.5195642586360927,0.00016622944451050528,0.1599442287714685,0.3819888457542937,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
191,0.9981914766444195,104.3586164878811,0.5285777024489546,0.0001630603382623142,0.16008715374366378,0.38201743074873273,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
192,0.9980911966662721,103.21846945208013,0.5336080841319115,0.0001612788585188752,0.16034134665971123,0.3820682693319422,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
193,0.9980531232716168,102.17089011864248,0.5382841177377257,0.00015964201581037887,0.16058039726155562,0.3821160794523111,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
194,0.9980959945154801,99.256006171159,0.5514439667452646,0.00015508750964243593,0.16072650726584084,0.38214530145316816,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
195,0.9981521059950869,98.86499819171149,0.5532596141323851,0.0001544765596745492,0.1606254526301869,0.3821250905260374,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
196,0.9981279729279675,97.7385781070863,0.5583043714460791,0.00015271652829232233,0.16078900647883862,0.3821578012957677,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
197,0.9981467145442151,96.45540059946183,0.5640974118466369,0.0001507115634366591,0.16088089894112897,0.38217617978822577,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
198,0.9981765517774625,95.58680836927996,0.5680359141157026,0.00014935438807699993,0.16073138292470618,0.3821462765849412,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
199,0.9982001800715721,93.1836142822905,0.5788739158012648,0.0001455993973160789,0.16081989821229725,0.3821639796424594,0.0013958913301818751,0.01797292085335736,2.3291072098213643,40
200,0.9980953384692284,80.83162291093086,0.6343530353700395,0.00012629941079832948,0.16092093925948525,0.382184187851897,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
201,0.998187958104373,80.08516452293134,0.6378047177511821,0.00012513306956708021,0.16098638924038994,0.38219727784807794,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
202,0.9980972024498987,78.9657803206454,0.6427511910069945,0.00012338403175100844,0.16096420056597396,0.38219284011319477,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
203,0.9979951525998136,77.79456887616338,0.6479195926570784,0.00012155401386900528,0.16114544662937264,0.3822290893258745,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
204,0.9978525572881911,76.5412603787686,0.6534168855837325,0.00011959571934182593,0.1611769348982883,0.38223538697965764,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
205,0.9979138622696441,75.47002932437829,0.6582987303099418,0.00011792192081934108,0.16116967853697253,0.3822339357073945,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
206,0.9981597294233985,73.93256943551063,0.6654631669636006,0.00011551963974298536,0.16124843110460568,0.3822496862209211,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
207,0.9982070489113216,72.94733455558841,0.6699440434111739,0.00011398021024310689,0.1614286940302145,0.3822857388060429,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
208,0.9982599039153902,71.96641953955002,0.6744110159874152,0.0001124475305305469,0.16153114296184456,0.3823062285923689,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
209,0.9983458423335329,71.12914247429046,0.6782647011992258,0.00011113928511607884,0.16145425271022865,0.3822908505420457,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
210,0.9981605727104602,69.30083126351933,0.6863068320246233,0.00010828254884924894,0.16140833958319664,0.3822816679166393,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
211,0.9981793207582043,68.79946559297606,0.688581725589812,0.0001074991649890251,0.16074436354164606,0.3821488727083292,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
212,0.9981410492794236,67.59585136519584,0.6939597181360424,0.0001056185177581185,0.16064713880976667,0.3821294277619533,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
213,0.9981648447957724,66.81811634419748,0.6974833212468838,0.00010440330678780856,0.16049772870046516,0.382099545740093,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
214,0.9980848439030495,65.94814264884913,0.7013182019832285,0.00010304397288882676,0.1604783256101926,0.3820956651220385,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
215,0.9982505678302251,64.5807896698474,0.7076370143159119,0.00010090748385913657,0.16056069399696288,0.38211213879939254,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
216,0.9982795791643287,63.66077292598636,0.7118061009973902,9.946995769685368e-05,0.16065292582902743,0.38213058516580545,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
217,0.9982651126869059,63.146172464564884,0.7141073365963639,9.866589447588264e-05,0.16076073654332132,0.38215214730866426,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
218,0.9983087259429353,62.096030494933196,0.718876588715736,9.702504764833311e-05,0.16092407573751533,0.382184815147503,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
219,0.9982571926124829,61.41177916602257,0.7219041863653815,9.595590494691027e-05,0.16093790108983674,0.38218758021796734,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
220,0.9981887095908953,59.97895000174414,0.7282834345830467,9.371710937772522e-05,0.16079471569763515,0.38215894313952703,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
221,0.9983642549372325,59.2117017027312,0.7319115972749421,9.25182839105175e-05,0.16063843093895908,0.3821276861877918,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
222,0.9981765181485044,58.45467955421509,0.7351304601545365,9.133543680346108e-05,0.1603446769700529,0.38206893539401054,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
223,0.9982454682300849,58.44964396871081,0.7352220703708863,9.132756870111063e-05,0.16018257527231616,0.38203651505446323,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
224,0.9982556107647246,56.79151006241834,0.7426938154838421,8.873673447252865e-05,0.1602262953729297,0.3820452590745859,0.0006979456650909376,0.01792139941715603,1.6645536049106822,40
225,0.9983222660321196,28.324695400832532,0.8708611367283732,4.425733656380083e-05,0.019971600982059703,0.3539943201964119,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
226,0.9984388356109675,28.056774444460572,0.8721833506108949,4.383871006946964e-05,0.01998063571369138,0.35399612714273826,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
227,0.9983509665549904,27.543158052724106,0.8744067553177319,4.3036184457381416e-05,0.01998873895647276,0.3539977477912945,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
228,0.9983178477726232,27.182896260920305,0.8759948145984818,4.247327540768798e-05,0.019985452486940905,0.35399709049738814,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
229,0.9983332048180062,26.67339064202694,0.878302946928885,4.16771728781671e-05,0.01999054970363963,0.3539981099407279,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
230,0.9982702866459471,25.96215420678672,0.8814405927154069,4.0565865948104254e-05,0.019998414911624986,0.353999682982325,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
231,0.9982363769529244,25.789106191378142,0.8821853990917228,4.0295478424028346e-05,0.020004166617755222,0.35400083332355103,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
232,0.9981590653509944,25.430185255211097,0.8837232317025445,3.9734664461267335e-05,0.020009484845918583,0.3540018969691837,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
233,0.9982442813237479,24.83364752807336,0.8864928674474177,3.8802574262614626e-05,0.02001698167635134,0.3540033963352702,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
234,0.9981159677519158,24.566549286766193,0.887566495961468,3.838523326057218e-05,0.02001913876513271,0.3540038277530265,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
235,0.9980081052824001,24.34804298812575,0.8884419118358342,3.8043817168946484e-05,0.02002354580946678,0.35400470916189336,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
236,0.9980462070959636,23.89211354715554,0.8905316961337637,3.733142741743053e-05,0.02003141074871942,0.35400628214974383,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
237,0.998238010935327,23.256411450966542,0.8935841594059776,3.633814289213522e-05,0.02003361079208741,0.35400672215841744,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
238,0.9983013518739223,23.015426706323517,0.8947319316954665,3.596160422863049e-05,0.020041562695697,0.3540083125391394,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
239,0.9981163174132891,22.719280790160024,0.895879553857569,3.549887623462504e-05,0.02004813195496593,0.35400962639099315,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
240,0.9982053639183367,22.44137149006226,0.8972191922130566,3.506464295322228e-05,0.02004548350592256,0.35400909670118447,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
241,0.9981308159606141,21.886683144335354,0.8996407418111051,3.4197942413023993e-05,0.02001474372364446,0.3540029487447289,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
242,0.9980540695485188,21.703889463314077,0.9003865669636055,3.391232728642825e-05,0.020020334161314147,0.3540040668322628,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
243,0.9981026529271804,21.440942895862257,0.9016184098958002,3.3501473274784776e-05,0.02002898575631635,0.35400579715126324,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
244,0.9981769925443321,20.539564967522626,0.9057489501904803,3.20930702617541e-05,0.020041190896042668,0.3540082381792085,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
245,0.9982204284395475,20.470279431882236,0.9061041709960774,3.1984811612315993e-05,0.020051317009333075,0.3540102634018666,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
246,0.9982549815966852,20.23455963766395,0.9071994632271975,3.161649943384992e-05,0.02006619425502558,0.3540132388510051,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
247,0.9981802519676264,20.238208550539113,0.9071083134902004,3.1622200860217364e-05,0.020081500036406626,0.3540163000072813,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
248,0.9982760984868867,19.832132712783405,0.9090315012793614,3.098770736372407e-05,0.02009924613603649,0.35401984922720725,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
249,0.9982229233946407,19.510213526833653,0.9104269625238892,3.048470863567758e-05,0.02011137616295051,0.35402227523259006,0.0003489728325454688,0.02087974186205562,1.332276802455341,40
250,0.9982699701707248,16.39766062295875,0.9244804973674104,2.5621344723373047e-05,0.020125198929444057,0.3540250397858888,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
251,0.9984602544541529,15.977344651426552,0.9265622035227334,2.496460101785399e-05,0.020136709787741635,0.3540273419575483,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
252,0.9983805837054469,15.707391897121955,0.9276973201683981,2.4542799839253053e-05,0.020144863615124783,0.3540289727230249,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
253,0.998182368526173,15.276497958371738,0.9294381277135002,2.386952805995584e-05,0.020150228735409347,0.35403004574708186,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
254,0.9981604289480102,14.930408502290764,0.9309735906877017,2.3328763284829318e-05,0.020162084698946252,0.3540324169397892,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
255,0.9981172256978815,14.785324429131904,0.931583265766788,2.31020694205186e-05,0.020172582842459024,0.3540345165684918,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
256,0.9983228951421007,14.484405844088824,0.933143068843701,2.263188413138879e-05,0.02019164297357506,0.354038328594715,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
257,0.9982303889797988,14.067038463746478,0.9349287158929396,2.197974759960387e-05,0.020207056936803428,0.35404141138736067,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
258,0.9981553343580573,13.94498641585307,0.9354028954867184,2.178904127477042e-05,0.02022035689327228,0.35404407137865446,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
259,0.9981846474944537,13.617381440934642,0.9369064310102478,2.1277158501460376e-05,0.020232051941904205,0.3540464103883808,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
260,0.9982053409352725,13.373315765596889,0.9380254199900865,2.089580588374514e-05,0.020253298405493534,0.35405065968109867,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
261,0.9980154855747643,12.916650247994669,0.9398905594587883,2.018226601249167e-05,0.02026793917376387,0.35405358783475277,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
262,0.9981378951352878,12.760928210415383,0.9407137181884186,1.9938950328774036e-05,0.02027558287429871,0.3540551165748597,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
263,0.9979971144497926,12.512009607642552,0.941693071215401,1.955001501194149e-05,0.020292287685021802,0.3540584575370043,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
264,0.9981797531720293,12.232455003155806,0.9431337056578282,1.9113210942430947e-05,0.020310309257229982,0.35406206185144595,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
265,0.9981454240374351,12.022354265159162,0.9440448298442189,1.878492853931119e-05,0.020325282707889903,0.35406505654157794,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
266,0.9981301782636209,11.902606663811456,0.9445684482764694,1.85978229122054e-05,0.020346805557991014,0.3540693611115982,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
267,0.9981934068342331,11.553302453536418,0.9462035457933192,1.805203508365065e-05,0.020352621196230523,0.35407052423924606,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
268,0.9981816090379786,11.300237453925178,0.9473305404953153,1.765662102175809e-05,0.020381757178271905,0.35407635143565436,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
269,0.9984206818045037,11.070581101395131,0.9486030668482256,1.7297782970929893e-05,0.020394850763280684,0.3540789701526561,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
270,0.9982606509700962,10.914091007945188,0.9491472414343428,1.7053267199914356e-05,0.020422225017581015,0.35408444500351616,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
271,0.9982979273436159,10.72116857146181,0.9500526687720378,1.6751825892909078e-05,0.020411269725184235,0.35408225394503684,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
272,0.9983268155998123,10.552420534994845,0.9508409231923355,1.6488157085929444e-05,0.02042841291013941,0.3540856825820279,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
273,0.9982446909524432,10.234268544355789,0.9521904825028421,1.599104460055592e-05,0.020436528958862145,0.3540873057917724,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
274,0.9982672407788261,10.08688103375068,0.952876276126948,1.5760751615235438e-05,0.020443408256609934,0.35408868165132196,0.0001744864162727344,0.025809538597015153,1.4872695297830025,40
275,0.9983520382326476,8.573531217369062,0.9597711477544868,1.339614252713916e-05,0.020799606258133305,0.35415992125162665,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
276,0.99842429953739,8.268893664555309,0.9612142780468911,1.292014635086767e-05,0.02094716526063051,0.3541894330521261,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
277,0.9982654130395394,8.101338121971358,0.9618093914906684,1.2658340815580245e-05,0.02111331679174999,0.35422266335834995,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
278,0.9981450181604378,7.913323581080286,0.9625350620455765,1.2364568095437948e-05,0.02127557287854866,0.3542551145757097,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
279,0.998255486754619,7.74776690755668,0.9633905356706138,1.2105885793057312e-05,0.02157885504292066,0.35431577100858413,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
280,0.9982431161125961,7.5683075323194515,0.9641857322171585,1.1825480519249143e-05,0.021890975872484574,0.35437819517449687,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
281,0.9982553344698825,7.4239151298376065,0.9648477163856133,1.159986739037126e-05,0.022216101552640418,0.35444322031052805,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
282,0.9982538165325217,7.195087961759746,0.9658759207046028,1.1242324940249602e-05,0.022644580015417783,0.35452891600308356,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
283,0.9981350737648137,7.041648337904039,0.9664476562442456,1.1002575527975062e-05,0.023096657194964298,0.3546193314389928,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
284,0.9981224005332902,6.859763067038555,0.9672534667316166,1.0718379792247742e-05,0.02456998170875946,0.35491399634175186,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
285,0.9981598496937821,6.721969075625343,0.967910988853468,1.0503076680664598e-05,0.026312316705936086,0.3552624633411872,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
286,0.998261719620631,6.607761249221097,0.9685267939991361,1.0324626951907965e-05,0.03119637999758664,0.3562392759995173,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
287,0.9982504428911164,6.4041867979473315,0.9694316023003534,1.0006541871792705e-05,0.062067132067984365,0.36241342641359686,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
288,0.9983108664206474,6.195118782263851,0.97043283190046,9.679873097287267e-06,0.10603101231357182,0.37120620246271435,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
289,0.9982746973737934,6.077431690887877,0.9709262547647979,9.495987017012309e-06,0.12731321229559545,0.3754626424591191,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
290,0.9981349188312324,6.044393548477488,0.9709351478630837,9.444364919496074e-06,0.1800942517829312,0.38601885035658623,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
291,0.9981846691250837,5.880393529048416,0.9717228982443659,9.188114889138151e-06,0.23037771016238232,0.3960755420324764,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
292,0.9981957846547933,5.745005778282244,0.9723432586525232,8.976571528566007e-06,0.23667192020090158,0.3973343840401803,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
293,0.9980519272585247,5.636994865661358,0.9726854503630485,8.807804477595871e-06,0.2664368214026945,0.4032873642805389,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
294,0.9980736409591224,5.514330950978557,0.9732591516797189,8.616142110903996e-06,0.29402842140065966,0.4088056842801319,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
295,0.9980670718484532,5.391140906015843,0.9738069377713819,8.423657665649755e-06,0.3202863665841597,0.41405727331683195,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
296,0.9982127636912375,5.275223467557064,0.9744742580872306,8.242536668057912e-06,0.3395902515643449,0.417918050312869,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
297,0.9983526278034975,5.221482018810054,0.9748559587188523,8.158565654390709e-06,0.371457892861849,0.42429157857236977,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
298,0.998361641939033,5.036707685349917,0.9756964573549584,7.869855758359246e-06,0.3980448996170869,0.42960897992341734,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
299,0.9983397811030453,4.872031040089056,0.9764156414226446,7.61254850013915e-06,0.4200662630270787,0.43401325260541573,8.72432081363672e-05,0.03033282130270636,4.833692021447941,40
300,0.9984171616398465,4.018836296793411,0.9803323983042762,6.279431713739704e-06,0.19271055938998047,0.3885421118779961,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
301,0.9982598142388369,3.966826745100427,0.980409093885885,6.198166789219417e-06,0.1947233504077711,0.3889446700815542,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
302,0.9981922647296704,3.8435250017431826,0.9808964022218261,6.005507815223723e-06,0.19662569457880186,0.38932513891576037,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
303,0.9983388531338776,3.7509765845070735,0.9814594585035957,5.860900913292302e-06,0.21978074228238018,0.39395614845647603,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
304,0.9982445086914777,3.647727382646878,0.9818297354695668,5.699574035385747e-06,0.22619708719886814,0.3952394174397736,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
305,0.998220540748554,3.5384617844684,0.9822974627184462,5.528846538231875e-06,0.23737548690833227,0.3974750973816664,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
306,0.9982047216463568,3.467069675753617,0.9826029081054655,5.4172963683650265e-06,0.26301610920685314,0.4026032218413706,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
307,0.9982169738965645,3.38012140077882,0.9830064275930598,5.281439688716906e-06,0.2742472545373801,0.404849450907476,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
308,0.998255462489192,3.2971223779646652,0.983418411788351,5.151753715569789e-06,0.2828153001840709,0.4065630600368142,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
309,0.9982943411435112,3.212274305145668,0.9838391067703557,5.019178601790106e-06,0.29537373695446645,0.4090747473908933,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
310,0.9982404377718863,3.1394342476357378,0.9841129836575255,4.90536601193084e-06,0.3039756571767752,0.410795131435355,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
311,0.9983864154116734,3.0038565798941703,0.9848690608021496,4.693525906084641e-06,0.3173227819356728,0.41346455638713453,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
312,0.9982384302273888,2.9782222770185234,0.9848364299808055,4.6534723078414426e-06,0.3296502207580096,0.4159300441516019,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
313,0.9983117776188498,2.885564073701542,0.9853267392871928,4.50869386515866e-06,0.3467864191855687,0.41935728383711374,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
314,0.998412718804208,2.815627603543745,0.9857423945882612,4.399418130537101e-06,0.36559277268751017,0.423118554537502,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
315,0.9982710025726846,2.7343630919217934,0.9859663686590365,4.272442331127802e-06,0.3707244929150451,0.424144898583009,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
316,0.9983141886121141,2.6756495972184777,0.986273765424631,4.180702495653871e-06,0.3646624658996342,0.4229324931799268,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
317,0.9983869712339124,2.6205427577399556,0.9865945288240826,4.0945980589686805e-06,0.3753314331145774,0.42506628662291546,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
318,0.9983211762446892,2.540204002905238,0.9868902582316156,3.969068754539434e-06,0.3847129508389147,0.4269425901677829,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
319,0.9983201881266314,2.469313194896234,0.9872082787495983,3.858301867025365e-06,0.3983139961951794,0.42966279923903583,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
320,0.9983419571248651,2.4530311282716872,0.9873033170476425,3.832861137924511e-06,0.3997867074661015,0.4299573414932203,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
321,0.9981648099596063,2.3527350594682366,0.9875775021919992,3.67614853041912e-06,0.4104413495899145,0.4320882699179829,4.36216040681836e-05,0.03402550502533536,2.9168460107239707,40
